id,osm_id,name,number,street,postal_code,city,country,country_code,status,lat,lon,website,phone,fax,year,stats,tags,description
2A00401,66274796,Musée Napoléonien,50-52,Rue Cardinal Fesch,20000,Ajaccio,France,fr,closed,41.9218958,8.738913555286306,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
2B00901,,Musée d'archéologie d'Aleria - Jérôme Carcopino,,,,ALERIA,France,fr,open,,,,,,2018,payant:28723;gratuit:3174;label-date:01/02/2003,label:musee de france,
0810502,,Maison des Ailleurs - Arthur Rimbaud (Annexe musée Arthur Rimbaud),,,,CHARLEVILLE-MEZIERES,France,fr,open,,,,,,2018,payant:4882;gratuit:3308;label-date:01/02/2003,label:musee de france,
0840901,1874188907,Musée du Château-Fort,,Avenue de la Dernière Cartouche,08140,Bazeilles,France,fr,open,49.6817859,4.9754729,,,,2018,payant:50826;gratuit:3977;label-date:01/02/2003,label:musee de france,
1006401,7820341496,Musée Napoléon Ier,,Rue du Maréchal Valée,10500,Brienne-le-Château,France,fr,open,48.3890775,4.527967,,,,2018,payant:7684;gratuit:3001;label-date:01/02/2003,label:musee de france,
1026101,,Musée de la Résistance,,,,MUSSY-SUR-SEINE,France,fr,open,,,,,,2018,payant:140;gratuit:0;label-date:01/02/2003,label:musee de france,
1038702,73124719,Musée Vauluisant - Musée Historique de Troyes et de la Champagne,,Rue de la Crosse,10000,Troyes,France,fr,open,48.29995,4.082291342005172,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
1038701,73123253,Muséum d'Histoire Naturelle (Musée Pic Saint-Loup),61,Rue de la Cité,10000,Troyes,France,fr,open,48.3007334,4.080420707848399,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
6733901,3451539391,Musée de la Poterie,1-13,Rue du Terrain,67116,Reichstett,France,fr,open,48.6480723,7.7520884,,,,2018,payant:1875;gratuit:962;label-date:01/02/2003,label:musee de france,
6706101,2399054638,Musée du Pays de Hanau - Histoire et Vies d’un Territoire,,Rue du Canal,67330,Bouxwiller,France,fr,open,48.8249535,7.4835103,,,,2018,payant:1803;gratuit:5646;label-date:01/02/2003,label:musee de france,
6718001,48609011,Musée Historique,,Rue du Sel,67500,Haguenau,France,fr,open,48.81306145,7.791507522753506,,,,2018,payant:4586;gratuit:754;label-date:01/02/2003,label:musee de france,
6743701,1801327289,Musée du Château des Rohan,,Place du Général de Gaulle,67700,Saverne,France,fr,open,48.7418466,7.3639083,,,,2018,payant:3968;gratuit:3678;label-date:01/02/2003,label:musee de france,
6748207,22290183,Musée Historique,2,Rue du Vieux Marché aux Poissons,67065,Strasbourg,France,fr,open,48.579946,7.750767983802181,,,,2018,payant:33524;gratuit:28427;label-date:01/02/2003,label:musee de france,
6748202,239825772,Musée Archéologique,,Rue du Bain-aux-Roses,67065,Strasbourg,France,fr,open,48.5808521,7.7525857,,,,2018,payant:26663;gratuit:30681;label-date:06/01/2002,label:musee de france,
6748206,491674514,Musée de l'Œuvre Notre-Dame,,Rue du Dévidoir,67065,Strasbourg,France,fr,open,48.580848200000005,7.751242401547248,,,,2018,payant:19856;gratuit:32103;label-date:01/02/2003,label:musee de france,
5212101,,Musée des Beaux-Arts et d'Archéologie,,,,CHAUMONT,France,fr,open,,,,,,2018,payant:2148;gratuit:2162;label-date:01/02/2003,label:musee de france,
6800401,5144762817,Musée Sundgauvien d'Altkirch,38,Rue de Luppach,68480,Vieux-Ferrette,France,fr,open,47.5040397,7.3041592,,,,2018,payant:382;gratuit:4962;label-date:01/02/2003,label:musee de france,
6806603,47576073,Musée Bartholdi,30,Rue des Marchands,68000,Colmar,France,fr,open,48.0766092,7.357482163734775,,,,2018,payant:17045;gratuit:8218;label-date:01/02/2003,label:musee de france,
6822409,449007880,Musée Minéralogique de la Société Industrielle de Mulhouse,,Autodrome du Musée de l'Automobile,68100,Mulhouse,France,fr,open,47.7612848,7.327971551196445,,,,2018,payant:0;gratuit:60;label-date:01/02/2003,label:musee de france,
6823101,6795990385,Musée Vauban,,Place de la Porte de Belfort,68600,Neuf-Brisach,France,fr,open,48.0153387,7.526694,,,,2018,payant:2257;gratuit:281;label-date:01/02/2003,label:musee de france,
6827702,1138681,Musée du Dolder,16,Rue du Général de Gaulle,68340,Riquewihr,France,fr,open,48.166885,7.298560434089087,,,,2018,payant:4203;gratuit:1169;label-date:01/02/2003,label:musee de france,
6834301,261857352,Ecomusée d'Alsace,,Chemin des Remparts,68190,Ungersheim,France,fr,open,47.85306625,7.2871333354354615,,,,2018,payant:155543;gratuit:15548;label-date:01/02/2003,label:musee de france,
5150702,,Musée de l'Argonne Viard-Morel,,,,SAINTE-MENEHOULD,France,fr,open,,,,,,2018,payant:440;gratuit:1347;label-date:01/02/2003,label:musee de france,
5430001,99542401,Musée du Château de Montaigu,,Avenue Général de Gaulle,54140,Jarville-la-Malgrange,France,fr,open,48.666507499999994,6.208713471590913,,,,2018,payant:634;gratuit:1256;label-date:01/02/2003,label:musee de france,
5443101,,"""Musée """"au Fil du Papier""""""",,,,PONT-A-MOUSSON,France,fr,open,,,,,,2018,payant:1452;gratuit:2249;label-date:01/02/2003,label:musee de france,
5502901,1491444871,Musée Barrois,,,55000,Bar-le-Duc,France,fr,open,48.7717157,5.1560282,,,,2018,payant:3105;gratuit:7592;label-date:01/02/2003,label:musee de france,
5552701,608529050,Musée d'Argonne,,Ruelle du Promenade,55270,Varennes-en-Argonne,France,fr,open,49.22527795,5.031545268167998,,,,2018,payant:629;gratuit:0;label-date:01/02/2003,label:musee de france,
5725601,309445273,Musée Départemental de la Guerre de 70,11,Rue de Metz,57130,Gravelotte,France,fr,open,49.114021050000005,6.029759781346406,,,,2018,payant:8636;gratuit:4735;label-date:01/02/2003,label:musee de france,
5753701,823312790,Musée de la Mine - Carreau Wendel,,Rue Saint-Charles,57540,Petite-Rosselle,France,fr,open,49.2039277,6.8630557,,,,2018,payant:34315;gratuit:12000;label-date:01/02/2003,label:musee de france,
9712003,65839623,Musée l'Herminier,,Rue Sadi Carnot,97110,Pointe-à-Pitre,France,fr,closed,16.238335,-61.537012293084736,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
0216801,5425520722,Musée Jean de la Fontaine,,Rue Jean De La Fontaine,02400,Château-Thierry,France,fr,open,49.0467222,3.4001157,,,,2018,payant:8088;gratuit:1509;label-date:01/02/2003,label:musee de france,
5904301,81168271,Musée Benoît de Puydt,,Rue des Viviers,59270,Bailleul,France,fr,open,50.7407272,2.7345033127504697,,,,2018,payant:2169;gratuit:2801;label-date:01/02/2003,label:musee de france,
5905301,54367331,Forum Antique de Bavay,,Sentier Promenade du Rempart,59570,Bavay,France,fr,open,50.29911105,3.79156153828687,,,,2018,payant:22674;gratuit:7559;label-date:01/02/2003,label:musee de france,
5909201,115800970,Musée de l'Ostrevant,16,Rue de Bouchain,7800,Ath,België / Belgique / Belgien,be,open,50.630392799999996,3.779913004544891,,,,2018,payant:113;gratuit:990;label-date:01/02/2003,label:musee de france,
5912201,6098585497,Musée Municipal de Cambrai,15,Rue de l'Épée,59400,Cambrai,France,fr,open,50.1734096,3.2299021,,,,2018,payant:706;gratuit:7885;label-date:01/02/2003,label:musee de france,
5918303,76418840,Musée Portuaire,,Rue du Gouvernement,59140,Dunkerque,France,fr,open,51.03788695,2.371791835328942,,,,2018,payant:30153;gratuit:31744;label-date:01/02/2003,label:musee de france,
5920501,1719221067,Musée Municipal d'Escaudain,,Rue Paul Bert,59124,Escaudain,France,fr,open,50.3330601,3.3443559,,,,2018,payant:0;gratuit:479;label-date:01/02/2003,label:musee de france,
5937501,,Musée d'Histoire Locale de Marchiennes,,,,MARCHIENNES,France,fr,open,,,,,,2018,payant:143;gratuit:396;label-date:01/02/2003,label:musee de france,
5951201,799753358,La Piscine - Musée d'Art et d'Industrie André Diligent de Roubaix,,Rue Gustave Charpentier,59170,Croix,France,fr,open,50.67030335,3.1729459395646256,,,,2018,payant:63018;gratuit:79985;label-date:01/02/2003,label:musee de france,
5960601,626582331,Musée des Beaux-Arts,,Rue des Incas,59300,Valenciennes,France,fr,open,50.3575723,3.5306353,,,,2018,payant:65635;gratuit:22885;label-date:06/01/2002,label:musee de france,
6014301,6253491677,Musée Pillon,45,Rue de l'Hôtel de Ville,60240,Chaumont-en-Vexin,France,fr,open,49.2623827,1.882077,,,,2018,payant:0;gratuit:780;label-date:01/02/2003,label:musee de france,
6015903,105680987,Musée national de la Voiture et du Tourisme (Annexe du musée National du Château de Compiègne),,Rue de la Baguette,60200,Compiègne,France,fr,open,49.417504449999996,2.8211998626844323,,,,2018,payant:0;gratuit:0;label-date:06/01/2002,label:musee de france,
6047101,2403483347,Musée du Noyonnais,,Rue de l'Évéché,60400,Noyon,France,fr,open,49.5815691,3.0004427,,,,2018,payant:990;gratuit:1532;label-date:01/02/2003,label:musee de france,
6061202,142255492,Musée d'Art et d'Archéologie,,Place Notre-Dame,60300,Senlis,France,fr,open,49.2064225,2.5866285006288354,,,,2018,payant:3679;gratuit:7287;label-date:01/02/2003,label:musee de france,
6219301,,Musée des Beaux-Arts et de la Dentelle,,,,CALAIS,France,fr,open,,,,,,2018,payant:11405;gratuit:14088;label-date:01/02/2003,label:musee de france,
6282601,156284015,Musée du Touquet Paris-Plage,,Avenue du Château,62520,Le Touquet-Paris-Plage,France,fr,open,50.515136,1.6082098695652083,,,,2018,payant:7012;gratuit:8485;label-date:01/02/2003,label:musee de france,
8002101,140247228,Musée de Picardie,,Rue Jules Lardière,80000,Amiens,France,fr,open,49.890586,2.2952183665769486,,,,2018,payant:0;gratuit:1776;label-date:06/01/2002,label:musee de france,
8062001,193012404,Musée Alfred Danicourt,,Rue de la Résistance,80200,Péronne,France,fr,open,49.929138,2.9306000138110875,,,,2018,payant:0;gratuit:2263;label-date:01/02/2003,label:musee de france,
9201203,,"Albert-Kahn, Musée et Jardin Départementaux",,,,BOULOGNE-BILLANCOURT,France,fr,open,,,,,,2018,payant:1704;gratuit:1096;label-date:01/02/2003,label:musee de france,
9206303,,Musée d'Histoire Locale - Mémoire de la Ville,,,,RUEIL-MALMAISON,France,fr,open,,,,,,2018,payant:0;gratuit:5639;label-date:01/02/2003,label:musee de france,
9207101,1620203330,Musée du Domaine Départemental de Sceaux,,Allée de la Duchesse,92330,Sceaux,France,fr,open,48.7742577,2.300099,,,,2018,payant:12397;gratuit:11584;label-date:01/02/2003,label:musee de france,
7510508,7444,Galerie d'Anatomie Comparée et de Paléontologie (Muséum d'Histoire Naturelle),,,,Paris,France,fr,open,48.8566969,2.3514616,,,,2018,payant:101280;gratuit:160425;label-date:06/01/2002,label:musee de france,
7510507,7444,Galerie de Botanique (Muséum National National d'Histoire Naturelle),,,,Paris,France,fr,open,48.8566969,2.3514616,,,,2018,payant:8036;gratuit:2428;label-date:06/01/2002,label:musee de france,
7511701,,Etablissement public du musée national J.J. Henner et du musée national G. Moreau/ Musée National Jean-Jacques Henner,,,,PARIS,France,fr,open,,,,,,2018,payant:6549;gratuit:6104;label-date:06/01/2002,label:musee de france,
7510808,,"Petit Palais, Musée des Beaux-Arts de la ville de Paris",,,,PARIS,France,fr,open,,,,,,2018,payant:397257;gratuit:806553;label-date:08/07/2004,label:musee de france,
7510905,84511123,Musée de la Vie Romantique,16,Rue Chaptal,75009,Paris,France,fr,open,48.88120505,2.333539383011497,,,,2018,payant:0;gratuit:62132;label-date:08/07/2004,label:musee de france,
7510608,153776401,Musée Zadkine,,Passage Commun B6,75006,Paris,France,fr,open,48.84281085,2.333799238079097,,,,2018,payant:32835;gratuit:0;label-date:08/07/2004,label:musee de france,
7510702,3303412974,Musée des Plans et Reliefs,,Cour de la Valeur,75007,Paris,France,fr,open,48.8564589,2.3132374,,,,2018,payant:168491;gratuit:4621;label-date:06/01/2002,label:musee de france,
7511001,56640163,Musée de la Publicité (MAD),6,Place Paul Painlevé,75005,Paris,France,fr,open,48.85064945,2.3435643010185183,,,,2018,payant:0;gratuit:0;label-date:06/01/2002,unlabel:musee de france,
7510610,,Musée de l'Ecole Nationale Supérieure des Beaux-Arts,,,,PARIS,France,fr,open,,,,,,2018,payant:0;gratuit:57000;label-date:30/05/2017,label:musee de france,
7702201,,Musée de l'Ecole de Barbizon - Auberge Ganne,,,,BARBIZON,France,fr,open,,,,,,2018,payant:10297;gratuit:9606;label-date:01/02/2003,label:musee de france,
7710801,1564237,Musée Municipal de Chelles Alfred Bonno,,Rue Louis Eterlet,77500,Chelles,France,fr,open,48.8778455,2.591143882278835,,,,2018,payant:0;gratuit:3121;label-date:01/02/2003,label:musee de france,
7713101,7468048677,Musée Municipal des Capucins,,Rue de la Gare,37150,Francueil,France,fr,open,47.3277359,1.0894886,,,,2018,payant:3303;gratuit:1540;label-date:01/02/2003,label:musee de france,
7718601,214892,Musée du Château de Fontainebleau,,Cour du Cheval Blanc,77300,Fontainebleau,France,fr,open,48.4023346,2.7005387366907625,,,,2018,payant:201416;gratuit:246891;label-date:06/01/2002,label:musee de france,
7728803,112363959,Musée de la Gendarmerie Nationale,1-3,Rue Émile Leclerc,77000,Melun,France,fr,open,48.54554555,2.6529119346368715,,,,2018,payant:10938;gratuit:8392;label-date:14/01/2011,label:musee de france,
7737901,2281215620,Musée de Provins et du Provinois,,Rue du Palais,77160,Provins,France,fr,open,48.5615816,3.2907221,,,,2018,payant:13417;gratuit:6127;label-date:01/02/2003,label:musee de france,
7744501,4895409053,Ecomusée,,Rue de la Libération,77176,Savigny-le-Temple,France,fr,closed,48.5745236,2.5833427,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
7753301,249312019,Musée départemental Stéphane Mallarmé,,Quai Stéphane Mallarmé,77870,Vulaines-sur-Seine,France,fr,open,48.43122295,2.747069924160446,,,,2018,payant:861;gratuit:2818;label-date:01/02/2003,label:musee de france,
9401701,109523782,Musée de la Résistance Nationale,,Avenue Marx Dormoy,94500,Champigny-sur-Marne,France,fr,open,48.807266999999996,2.5252640000000017,,,,2018,payant:0;gratuit:165;label-date:01/02/2003,label:musee de france,
9406801,,Musée de Saint-Maur - Villa Médicis,,,,LA VARENNE-SAINT-HILAIRE,France,fr,open,,,,,,2018,payant:1620;gratuit:3686;label-date:11/01/2003,label:musee de france,
9404601,2751882654,Musée Fragonard,,Avenue du Général de Gaulle,94700,Maisons-Alfort,France,fr,open,48.8128139,2.4233528,,,,2018,payant:4273;gratuit:4630;label-date:05/07/2006,label:musee de france,
9501801,80773777,Musée du Vieil Argenteuil,,Rue de Rubelles,95390,Saint-Prix,France,fr,open,49.01175795,2.264040737016648,,,,2018,payant:0;gratuit:3955;label-date:01/02/2003,label:musee de france,
7835001,,Musée Royal de Marly-Louveciennes,,,,LOUVECIENNES,France,fr,closed,,,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
7835601,823061902,Musée National de Port Royal des Champs,,Route Forestière de Font Couverte,78114,Trappes,France,fr,open,48.7479939,2.0152509,,,,2018,payant:4938;gratuit:28871;label-date:06/01/2002,label:musee de france,
7836101,1733134564,Musée de l'Hôtel-Dieu,1,Rue Thiers,78200,Mantes-la-Jolie,France,fr,closed,48.9901391,1.7194536,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
7838001,1280351055,Musée Victor Aubert,24,Rue Quincampoix,78580,Maule,France,fr,open,48.908778,1.84933,,,,2018,payant:0;gratuit:510;label-date:01/02/2003,label:musee de france,
7820801,1290290099,Musée de la Ville,,Quai François Truffaut,78180,Montigny-le-Bretonneux,France,fr,open,48.7831521,2.042426,,,,2018,payant:2816;gratuit:5858;label-date:01/02/2003,label:musee de france,
7849802,38327851,Musée d'Art et d'Histoire,82,Rue de Villiers,78300,Poissy,France,fr,closed,48.924420600000005,2.028297560090527,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
9741101,146919869,Musée Départemental de la Réunion - Musée Léon Dierx,,Rue Sainte Marie,97400,Saint-Denis,France,fr,open,-20.883840050000003,55.450058317623416,,,,2018,payant:4098;gratuit:15255;label-date:01/02/2003,label:musee de france,
9741401,2338401230,Musée des Arts Décoratifs de l’Océan indien (MADOI),,Chemin Maison Rouge,97450,Plateau Goyaves,France,fr,open,-21.266983,55.4113864,,,,2018,payant:8408;gratuit:2404;label-date:01/02/2003,label:musee de france,
9723101,,Musée de La Canne,,,,LES TROIS ILETS,France,fr,open,,,,,,2018,payant:12287;gratuit:2194;label-date:01/02/2003,label:musee de france,
9722001,1149383903,Ecomusée de la Martinique,,N 5,97211,Rivière-Pilote,France,fr,open,14.460341,-60.9094743,,,,2018,payant:6775;gratuit:1708;label-date:01/02/2003,label:musee de france,
2701601,822879929,Musée Municipal Nicolas Poussin,,Rue Sainte-Clotilde,27700,Les Andelys,France,fr,open,49.2459998,1.4197004594256404,,,,2018,payant:1809;gratuit:1612;label-date:01/02/2003,label:musee de france,
5002901,2420808765,Musée du Poiré,,D 489,50720,Barenton,France,fr,open,48.5876546,-0.8064704,,,,2018,payant:998;gratuit:4094;label-date:01/02/2003,label:musee de france,
5014701,68664267,Musée Quesnel-Morinière,2,Rue Quesnel-Morinière,50200,Coutances,France,fr,open,49.0472298,-1.4467416238048025,,,,2018,payant:5990;gratuit:0;label-date:01/02/2003,label:musee de france,
5060101,,Musée du Château,,,,TORIGNI-SUR-VIRE,France,fr,open,,,,,,2018,payant:0;gratuit:575;label-date:01/02/2003,label:musee de france,
6100101,1511784502,Musée des Beaux-Arts et de la Dentelle,,Passage de la Porte de Lancrel,61000,Alençon,France,fr,open,48.4316406,0.0835809,,,,2018,payant:7719;gratuit:6992;label-date:01/02/2003,label:musee de france,
6146401,,Musée Départemental d'Art Sacré,,,,SEES,France,fr,open,,,,,,2018,payant:505;gratuit:270;label-date:01/02/2003,label:musee de france,
7634101,125522834,Musée du Prieuré,,Rue du Prieuré,76700,Harfleur,France,fr,open,49.507423599999996,0.20147308370034867,,,,2018,payant:182;gratuit:1990;label-date:01/02/2003,label:musee de france,
7635103,76087045,Musée de l'Hôtel Dubocage de Bléville,,Rue de l'Abbaye,76600,Le Havre,France,fr,open,49.503292200000004,0.1652970079749255,,,,2018,payant:0;gratuit:8134;label-date:01/02/2003,label:musee de france,
7638401,,"Juliobona, Musée Gallo-Romain de Lillebonne",,,,LILLEBONNE,France,fr,open,,,,,,2018,payant:3372;gratuit:1300;label-date:01/02/2003,label:musee de france,
7641201,,Musée des Traditions et Arts Normands,,,,MARTAINVILLE-EPREVILLE,France,fr,open,,,,,,2018,payant:12376;gratuit:11557;label-date:01/02/2003,label:musee de france,
7654006,64181345,Musée Le Secq des Tournelles,2,Rue Jacques Villon,76000,Rouen,France,fr,open,49.4444344,1.0952946837337665,,,,2018,payant:90830;gratuit:0;label-date:01/02/2003,label:musee de france,
7654005,64181527,Musée des Beaux-Arts,,Esplanade Marcel Duchamp,76000,Rouen,France,fr,open,49.44473675,1.0945818804156213,,,,2018,payant:27874;gratuit:108030;label-date:06/01/2002,label:musee de france,
7662401,1826563,Association de l'Horlogerie Aliermontaise,,,76510,Saint-Nicolas-d'Aliermont,France,fr,open,49.878403,1.2140639,,,,2018,payant:3532;gratuit:1309;label-date:01/02/2003,label:musee de france,
7675801,122011226,Musée Municipal des Ivoires,8,Place du Maréchal Joffre,76190,Yvetot,France,fr,open,49.6173905,0.7551113568840564,,,,2018,payant:615;gratuit:264;label-date:01/02/2003,label:musee de france,
1601502,44840732,Atelier - Musée du Papier,,Rue de Bordeaux,16000,Saint-Cybard,France,fr,open,45.65355635,0.1495325417727163,,,,2018,payant:4206;gratuit:13938;label-date:01/02/2003,label:musee de france,
1601504,,Cité International de la Bande Dessinée et de l'Image - Musée de la Bande Dessinée,,,,ANGOULEME,France,fr,open,,,,,,2018,payant:18666;gratuit:51830;label-date:01/02/2003,label:musee de france,
1700401,64991060,Musée Napoléonien et Africain,,Rue des Remparts,17123,Île-d'Aix,France,fr,open,46.01301115,-1.1746563582783416,,,,2018,payant:13070;gratuit:10594;label-date:06/01/2002,label:musee de france,
1741503,67102698,Musée Archéologique,,Place Bassompierre,17100,Saintes,France,fr,open,45.745257699999996,-0.6286597158380409,,,,2018,payant:510;gratuit:3335;label-date:01/02/2003,label:musee de france,
1741502,136636544,Musée du Présidial,,Rue André Lemoyne,17100,Saintes,France,fr,closed,45.746601749999996,-0.6320098487431683,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
2300801,225393416,Musée Départemental de la Tapisserie,,Rue Vieille,23200,Aubusson,France,fr,open,45.9572515,2.170781705882353,,,,2018,payant:30000;gratuit:10000;label-date:17/06/2002,label:musee de france,
7932901,64211578,Musée Henri Barré,,Rue du Bac,79100,Thouars,France,fr,open,46.97362875,-0.21811853555865957,,,,2018,payant:401;gratuit:1887;label-date:01/02/2003,label:musee de france,
2415201,4364598320,Musée Paul Reclus,,Rue Paul Reclus,24250,Domme,France,fr,open,44.8028038,1.2138053,,,,2018,payant:473;gratuit:6746;label-date:01/02/2003,label:musee de france,
3306304,80024893,Musée d'Aquitaine,,Musée d'Aquitaine,33000,Bordeaux,France,fr,open,44.8356189,-0.5746906101232725,,,,2018,payant:50036;gratuit:101573;label-date:06/01/2002,label:musee de france,
3306305,154772662,Muséum d'Histoire Naturelle de Bordeaux,,Place Bardineau,33000,Bordeaux,France,fr,open,44.848504500000004,-0.5799899525187916,,,,2018,payant:0;gratuit:11925;label-date:01/02/2003,label:musee de france,
3306310,6912095875,Musée Goupil,,Cours Pasteur,33000,Bordeaux,France,fr,closed,44.8358149,-0.5749304,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
3324302,265021487,Musée Historique ou du Vieux Libourne (Robin),,Avenue de la Gare,,Guîtres,France,fr,closed,45.038131199999995,-0.19740907772227706,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
8704101,,Musée René Baubérot,,,,CHATEAUPONSAC,France,fr,open,,,,,,2018,payant:1328;gratuit:741;label-date:01/02/2003,label:musee de france,
8712601,2861736187,Musée Départemental d'Art Contemporain,,Place du Château,87600,Rochechouart,France,fr,open,45.821447,0.8190893,,,,2018,payant:9086;gratuit:7009;label-date:01/02/2003,label:musee de france,
4019201,580649793,Musée Despiau-Wlérick,6,Place Marguerite de Navarre,40000,Mont-de-Marsan,France,fr,open,43.8925268,-0.4993529,,,,2018,payant:0;gratuit:19597;label-date:01/02/2003,label:musee de france,
4028201,5825880178,Musée d'Art et d'Histoire du Cap de Gascogne,,Rue du Général Lamarque,40500,Saint-Sever,France,fr,open,43.7585204,-0.5718845,,,,2018,payant:0;gratuit:2400;label-date:01/02/2003,label:musee de france,
4028601,5681725229,Musée Départemental de la Faïence et des Arts de la table,,Route d'Hagetmau,40320,Samadet,France,fr,open,43.6412514,-0.5106808,,,,2018,payant:3597;gratuit:1146;label-date:01/02/2003,label:musee de france,
4719501,175744724,Musée du Château Henri IV,3,Rue Sederie,47600,Nérac,France,fr,open,44.1360265,0.3418098475080772,,,,2018,payant:8851;gratuit:4268;label-date:01/02/2003,label:musee de france,
6406201,4335473543,Musée Municipal,,Rue du Tennis,64260,Arudy,France,fr,open,43.1016426,-0.4297682,,,,2018,payant:997;gratuit:435;label-date:01/02/2003,label:musee de france,
6444501,,Musée Municipal des Beaux-Arts,,,,PAU,France,fr,open,,,,,,2018,payant:7936;gratuit:12188;label-date:01/02/2003,label:musee de france,
8607001,7280016472,Musée des Traditions Populaires et d'Archéologie,,Impasse Saint-Martial,86300,Chauvigny,France,fr,open,46.5705939,0.6481047,,,,2018,payant:5962;gratuit:1942;label-date:01/02/2003,label:musee de france,
8607801,3087160235,Musée Municipal de Civray,,Avant Cour,37150,Chenonceaux,France,fr,open,47.3267746,1.0672333,,,,2018,payant:0;gratuit:88;label-date:01/02/2003,label:musee de france,
0920701,3241536133,Musée de la Forge,,Rue du Rocher,09000,Foix,France,fr,open,42.9657002,1.6047597,,,,2018,payant:32870;gratuit:0;label-date:01/02/2003,label:musee de france,
1225401,1434993410,Musée des Arts et Métiers Traditionnels,,C 2,12330,Salles-la-Source,France,fr,open,44.437582,2.5141463,,,,2018,payant:4029;gratuit:2410;label-date:01/02/2003,label:musee de france,
3000702,130822767,Musée du Colombier,,Rue Jean Mayodon,30100,Alès,France,fr,open,44.1284065,4.080311817458588,,,,2018,payant:1360;gratuit:9322;label-date:01/02/2003,label:musee de france,
3018906,249023783,Carré d'Art Musée d'Art Contemporain de Nîmes,16,Place de la Maison Carrée,30000,Nîmes,France,fr,open,43.8379778,4.3550651390627815,,,,2018,payant:15086;gratuit:15323;label-date:01/02/2003,label:musee de france,
3018905,41832267,Musée des Beaux-Arts,,Rue de la Cité Foulc,30033,Nîmes,France,fr,open,43.83194295,4.360586484823399,,,,2018,payant:5799;gratuit:8067;label-date:01/02/2003,label:musee de france,
3020202,73758873,Musée Départemental d'Art Sacré du Gard,,Rue Saint-Jacques,30130,Pont-Saint-Esprit,France,fr,open,44.25521465,4.65104364282573,,,,2018,payant:130;gratuit:8075;label-date:01/02/2003,label:musee de france,
3223301,4777291860,Musée Joseph Abeilhé,,Place du Chevalier d'Antras,32230,Marciac,France,fr,open,43.5252665,0.1617874,,,,2018,payant:155;gratuit:52;label-date:01/02/2003,label:musee de france,
3102801,420078229,Musée-Forum de l'Aurignacien,,Chemin des Roquettes,31420,Aurignac,France,fr,open,43.21557205,0.8786885962141049,,,,2018,payant:8846;gratuit:4050;label-date:01/02/2003,label:musee de france,
3147201,3509638044,Musée Archéologique Départemental,,Rue du Musée,31510,Saint-Bertrand-de-Comminges,France,fr,open,43.027071,0.569798,,,,2018,payant:0;gratuit:9237;label-date:01/02/2003,label:musee de france,
3155507,22718219,Musée des Transports et des Communications,,Rue Antonin Mercié,31000,Toulouse,France,fr,open,43.6009417,1.4463433320120154,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,unlabel:musee de france,
3155505,63801451,Musée Georges Labit,17,Rue du Japon,31400,Toulouse,France,fr,open,43.59109665,1.4584515191136354,,,,2018,payant:6292;gratuit:23425;label-date:01/02/2003,label:musee de france,
3155504,22718219,Musée des Augustins,,Rue Antonin Mercié,31000,Toulouse,France,fr,open,43.6009417,1.4463433320120154,,,,2018,payant:49368;gratuit:87764;label-date:06/01/2002,label:musee de france,
6544001,122325318,Musée Massey,,Rue Achille Jubinal,65000,Tarbes,France,fr,open,43.239067000000006,0.07528399186991735,,,,2018,payant:5007;gratuit:5901;label-date:06/10/2002,label:musee de france,
3400301,4134270080,Musée Agathois,5,Rue de la Fraternité,34300,Agde,France,fr,open,43.3118294,3.4686196,,,,2018,payant:1552;gratuit:2004;label-date:01/02/2003,label:musee de france,
3415301,,Maison des Consuls - Musée d’Arts et d’Archéologie,,,,LES MATELLES,France,fr,open,,,,,,2018,payant:1918;gratuit:1633;label-date:01/02/2003,label:musee de france,
3417203,1226892,Musée Fabre,,Cour de la Mosaïque,34062,Montpellier,France,fr,open,43.6117542,3.8801274326001858,,,,2018,payant:226223;gratuit:68054;label-date:06/01/2002,label:musee de france,
3419901,274270736,Musée de Vulliod Saint-Germain,,Impasse Canabassière,34120,Pézenas,France,fr,open,43.46137195,3.4230444718898876,,,,2018,payant:3953;gratuit:1256;label-date:01/02/2003,label:musee de france,
4604201,62114469,Musée Henri Martin,,Rue Émile Zola,46000,Cahors,France,fr,closed,44.4484051,1.4381918459159788,,,,2018,payant:0;gratuit:0;label-date:01/02/2003,label:musee de france,
6620501,188829574,Musée de Tautavel,,Avenue Louis Baixas,66720,Tautavel,France,fr,open,42.815132000000006,2.7501767068631207,,,,2018,payant:44548;gratuit:8500;label-date:01/02/2003,label:musee de france,
